66	0.055470	37752.00	9.530000	0.037040	47254.00	11.550000
67	0.059860	35658.00	9.060000	0.038920	45504.00	10.970000
68	0.065600	33523.00	8.600000	0.044050	43733.00	10.400000
69	0.068880	31324.00	8.170000	0.046940	41807.00	9.850000
70	0.076820	29166.00	7.740000	0.052840	39844.00	9.310000
71	0.080870	26926.00	7.340000	0.059250	37739.00	8.800000
72	0.088810	24748.00	6.950000	0.062340	35503.00	8.330000
73	0.094750	22551.00	6.570000	0.068960	33289.00	7.850000
74	0.100180	20414.00	6.210000	0.074540	30994.00	7.390000
75	0.113710	18369.00	5.850000	0.084760	28684.00	6.950000
76	0.115380	16280.00	5.530000	0.089250	26252.00	6.540000
77	0.124310	14402.00	5.190000	0.095790	23909.00	6.140000
78	0.139990	12611.00	4.850000	0.103760	21619.00	5.730000
79	0.153290	10846.00	4.560000	0.120300	19376.00	5.340000
80	0.162240	9183.00	4.300000	0.133970	17045.00	5.000000
81	0.179590	7693.00	4.030000	0.143500	14762.00	4.700000
82	0.192120	6312.00	3.810000	0.157600	12643.00	4.400000
83	0.209300	5099.00	3.590000	0.181680	10651.00	4.130000
84	0.205880	4032.00	3.410000	0.175550	8716.00	3.940000
85	0.235560	3202.00	3.170000	0.193400	7186.00	3.670000
86	0.254840	2448.00	2.990000	0.211150	5796.00	3.430000
87	0.270670	1824.00	2.840000	0.224150	4572.00	3.210000
88	0.276560	1330.00	2.710000	0.242320	3547.00	3.000000
89	0.292410	962.00	2.550000	0.268720	2688.00	2.800000
90	0.300610	681.00	2.400000	0.290810	1965.00	2.640000
91	0.348930	476.00	2.220000	0.294450	1394.00	2.520000
92	0.355130	310.00	2.140000	0.323630	983.00	2.370000
93	0.370420	200.00	2.050000	0.344300	665.00	2.260000
94	0.386760	126.00	1.950000	0.340750	436.00	2.180000
95	0.401470	77.00	1.870000	0.367690	288.00	2.050000
96	0.417630	46.00	1.790000	0.385080	182.00	1.950000
97	0.433390	27.00	1.720000	0.402200	112.00	1.870000
98	0.448660	15.00	1.650000	0.418940	67.00	1.780000
99	0.463410	8.00	1.590000	0.435230	39.00	1.710000
100	0.477580	5.00	1.540000	0.451000	22.00	1.640000
101	0.491130	2.00	1.490000	0.466200	12.00	1.580000
102	0.504050	1.00	1.440000	0.480760	6.00	1.530000
103	0.516300	1.00	1.400000	0.494660	3.00	1.470000
104	0.527890	0.00	1.360000	0.507860	2.00	1.430000
105	0.538800	0.00	1.330000	0.520340	1.00	1.390000
106	0.549050	0.00	1.300000	0.532110	0.00	1.350000
107	0.558640	0.00	1.270000	0.543150	0.00	1.320000
108	0.567590	0.00	1.250000	0.553480	0.00	1.290000
109	0.575920	0.00	1.230000	0.563110	0.00	1.260000
110	0.584250	0.00	1.210000	0.572740	0.00	1.230000
111	0.592580	0.00	1.190000	0.582370	0.00	1.200000
112	0.600910	0.00	1.170000	0.592000	0.00	1.170000
113	0.609240	0.00	1.150000	0.601630	0.00	1.140000
114	0.617570	0.00	1.130000	0.611260	0.00	1.110000
115	0.625900	0.00	1.110000	0.620890	0.00	1.080000
116	0.634230	0.00	1.090000	0.630520	0.00	1.050000
117	0.642560	0.00	1.070000	0.640150	0.00	1.020000
118	0.650890	0.00	1.050000	0.649780	0.00	0.990000
119	0.659220	0.00	1.030000	0.659410	0.00	0.960000
