1.18e+07	11485.27
6200	37231.533
10200	31374.718
2.26e+07	94.379019
284550	47638.106
13200	47946.702
11780	28403.091
260220	43768.861
44740	41013.277
116300	32241.606
79900	45760.015
910300	19998.677
34300	37483.204
122800	25723.864
26000	54431.116
120520	42791.101
2304000	7427.561
5400700	850.82418
6100	20625.293
1097600	3809.9717
10700	23450.688
9940	47435.666
7610	31326.892
-24000	25765.86
3902000	7240.9579
-4950	23072.733
3.56e+07	148.07614
100	23863.889
239920	27751.432
80300	39467.826
784000	30945.216
1.27e+07	141.72584
96250	31884.796
1319700	66232.416
18900	20629.893
1152150	3362.6874
1216180	2576.2865
80930	33739.692
94000	40566.073
132650	41232.33
32750	33677.88
27300	37016.945
8621100	6443.5736
44260	37882.129
3150000	4963.6777
90100	46217.785
7.26e+07	99.253726
2586500	1346.0471
1053600	29545.167
1208550	20561.419
572200	2823.288
94700	63745.398
6860	36737.53
5541000	1346.0471
9.20e+07	184.373
84250	31823.589
45800	21779.587
8819500	103.13069
747250	30430.272
573250	31698.623
4.69e+07	140.25562
251200	34869.164
98600	50733.508
445500	2823.288
36580	30957.665
132030	34650.024
9700	30515.427
244000	41175.474
-350	31265.256
1023400	31792.638
163700	35313.139
218100	38970.567
150800	41685.794
-25290	33877.886
710200	26788.396
238300	45987.506
13061	31211.797
1.12e+07	1480.1985
4260	27893.219
356200	3949.4423
36280	38760.06
126520	42438.412
42200	22639.787
263500	33959.99
64400	42236.464
4.04e+07	1122.8783
125000	34912.217
51950	42731.354
678050	47638.106
25000	47471.972
2300	26155.823
-93650	19289.607
8.27e+07	99.089747
1.19e+08	110.53237
104600	34333.081
320800	56999.655
182400	33618.081
38000	54697.076
157200	37906.77
1.82e+07	1522.5246
-8500	21549.682
-460	20877.072
4200	36639.655
12100	41406.546
2365470	2056.9014
5999350	5849.4065
356260	3476.1576
12350	25922.635
150800	47195.761
15470	29509.498
292700	2279.9732
74020	25641.444
8520	24082.989
398200	31942.453
1427000	19442.695
14120	32066.746
-1510	19283.114
3539050	18067.484
8460000	9357.0946
1247600	20412.5
9.65e+07	103.70098
8620	22306.248
1911000	16489.005
4250	33273.78
80400	39619.297
12300	24939.834
2180	22710.323
2.31e+07	126.36302
288400	33172.051
303800	30453.231
4389700	8210.3299
166300	36955.16
242960	36276.245
950500	32983.333
-6060	33256.061
380700	28518.052
89300	22719.537
355500	3850.2024
7186300	5598.5526
359180	32200.943
800	23297.424
5.30e+07	155.46705
86520	54690.519
399120	38313.838
47100	38504.815
0	20236.471
4781800	2595.3328
72800	44279.683
790310	38910.563
2762900	15830.295
197090	24351.018
1178100	5669.3236
393000	36701.192
414450	29396.171
426450	37377.642
11580	36208.983
331100	5669.3236
1162500	5669.3236
1.10e+07	10238.332
14700	18096.865
14500	50897.406
5631000	1118.5512
1.76e+07	119.53733
0	29485.228
16340	41680.648
168330	29788.843
409020	47638.106
98500	29629.68
77900	57746.756
4951060	1642.3274
3556400	8210.3299
5400	39640.152
106310	27759.293
80	33750.635
-1500	25328.604
12600	30344.33
330400	26803.342
3220	22908.753
42530	36722.382
18790	41972.188
56220	37055.23
3547400	1470.3912
-490	28912.408
306080	26099.758
110050	41599.393
40520	24575.554
7370940	129.75644
26560	35150.855
1.76e+07	124.89343
453400	3212.2342
1006150	28986.94
4843800	14491.748
3.00e+07	167.21843
220	28546.19
2.91e+07	98.771034
2712750	6860.0752
1263000	20285.269
130130	25733.189
32850	40587.58
9208300	9799.2579
35300	33865.606
515000	4175.2527
517550	27665.99
3747200	1802.2075
6396150	1393.9404
225010	38687.879
-45250	30865.822
-2380	25193.194
887850	17897.6
2.63e+07	1345.6138
575770	25514.908
1737200	2576.2865
2864790	1168.67
38000	22143.88
43000	46641.983
-13100	31883.094
446700	32658.114
12610	34702.792
-300	21123.426
1830	46334.036
151900	23322.121
2682600	7025.7892
8719520	5775.2903
11100	25067.884
212630	55361.894
10000	22781.368
135000	36635.927
-1000	35454.152
966840	32983.333
15900	28468.618
2916950	18219.667
1.14e+07	1833.587
-1730	33029.448
4348900	2070.6207
4478700	113.70204
6300	16385.647
66850	30924.457
19720	28282.486
595600	1942.6855
5300	24320.614
128400	61461.953
9.08e+07	103.70098
598000	5510.9547
102600	32301.149
762850	29030.748
5350	22128.896
1027130	5449.7314
3960	55274.796
9554200	5775.2903
295100	40436.598
131520	28668.532
159000	60414.915
76300	31342.925
563600	29092.068
243800	30417.598
9462070	1833.587
312900	45159.193
1309130	4972.9498
841510	20697.247
2512130	7248.0535
136750	40498.436
4.89e+07	94.160549
1135600	15386.642
110870	24699.383
4450	21851.576
7.04e+07	132.67016
10090	25679.869
3.73e+07	1606.0276
7900	36408.829
356200	28399.817
430030	31220.362
1.31e+07	107.92997
6507000	138.08054
160460	60414.915
230300	30720.044
3250	29319.656
1.48e+07	1564.7193
247151	29274.122
79480	20986.281
407500	39989.925
540680	3850.2024
63410	1092.5813
6200	35466.453
531570	32493.479
6080	26711.342
-14400	38241.935
73400	23048.779
46820	22477.767
1349100	66232.416
54820	51005.878
1780	43255.961
1372700	16085.819
12300	24788.932
330720	33439.187
1.45e+07	198.2575
9130	24166.157
81100	33755.003
88000	28930.902
620600	28093.181
30300	31639.179
2310	30886.151
130430	30245.407
5854550	9113.0614
314610	54479.937
296040	46745.129
3.10e+07	90.331541
-2000	28677.699
1399600	4941.8656
233880	32026.887
44730	49170.84
1712200	4247.007
203070	59126.123
61710	8591.4881
67900	51343.127
19500	24403.993
45920	41680.648
-46140	27847.399
1500	24932.141
325000	28913.329
130590	44918.764
446700	42202.774
401680	34418.257
37100	32944.807
51140	28273.911
2600	33943.806
2800	31307.208
2067200	10454.532
336300	2949.7909
980	26930.608
997570	35990.153
1208570	13251.215
127570	7995.582
896000	45852.576
4553500	8279.4854
-29350	24531.728
646200	45205.751
75200	29842.717
745530	40863.965
11270	32555.816
590260	29995.342
7760	41370.337
167050	57853.785
-7600	5478.9326
1603300	64568.156
4330000	8735.1648
1607200	15522.939
88000	32944.765
7066700	1168.67
85800	33390.001
442500	33678.422
170270	23932.497
209200	25627.377
2934000	1160.2944
9349600	1470.3912
1129900	3850.2024
795180	18466.3
13870	39143.729
206000	52356.023
169800	36635.927
-76880	4608.4346
1800	18993.5
-14090	21111.69
135200	29686.88
41700	21958.254
-26549	23395.269
32950	39493.526
507550	3476.1576
53230	17725.104
128400	41414.463
1800	21694.68
20050	25444.638
1803400	16560.101
427570	3685.0851
47300	38211.938
43030	29001.48
43250	46764.252
64700	38305.492
1181000	2997.536
1080	30071.67
2.95e+07	2375.0929
2.45e+07	2375.0929
155900	39772.5
165100	47638.106
39950	23832.559
-37710	30787.304
1.11e+07	145.97533
2.06e+07	124.89343
4619440	1564.7193
533000	1794.7282
2.34e+07	176.77919
374800	32553.535
159200	56238.857
97850	33921.898
-37699	25697.208
353200	34342.165
2600	30466.774
89580	40540.828
2043900	12320.061
11250	27779.684
647300	2420.3112
5343810	1470.3912
172900	45374.24
161770	22363.82
58770	50605.92
831300	35491.411
1800	12201.26
143280	36880.582
5510	11113.362
1637700	17523.352
4610600	18219.667
5.09e+07	94.840248
613200	47638.106
1762800	10236.709
40400	22375.056
3558000	10238.332
-500	32828.828
148350	52558.611
4678000	10063.117
170600	30285.55
503900	5154.9933
5.09e+07	975.1511
1155500	5923.3485
1598160	54034.603
2364200	9770.7112
1.05e+07	2056.9014
71220	38592.653
409870	1347.7342
37800	34469.181
2366000	16539.601
5.93e+07	110.53237
3219000	2595.3328
155200	25098.777
-60400	30754.603
379380	1194.9014
95660	39737.579
6430	26977.811
22540	36832.175
136000	48610.566
4.98e+07	99.089747
-11900	43542.994
76800	21994.114
466000	27634.521
127405	29965.64
194500	30206.343
13100	41149.083
3152000	9799.2579
6130	25461.477
27580	37744.588
31865	39890.428
4300	23400.113
5158000	1288.3214
133150	40456.702
407100	32169.902
-63880	33433.774
1880000	10351.521
88920	46668.192
29080	30598.195
1.16e+07	113.68947
1250400	15338.38
536650	30880.446
50100	30350.896
2110	32466.587
8630	42563.473
1.44e+07	1564.7193
335100	27925.767
908000	18603.762
1160500	2399.4302
-5900	30552.574
292500	23578.379
297200	34638.818
0	24745.613
15620	29841.903
9150	26842.171
885500	4972.9498
60300	45349.277
40650	13252.441
892250	32570.762
192080	40138.668
-33830	22942.794
263200	34656.321
2750	36567.861
360270	35787.044
30220	52469.383
113400	37819.245
889800	26848.558
2707100	6606.5184
6.73e+07	122.28991
1.92e+07	176.77919
591670	27691.265
9905500	2454.9693
-7380	41207.248
430000	33987.714
431940	1194.9014
62100	35083.18
2698800	1168.67
1.03e+07	1168.67
643300	35135.428
724500	26803.342
40800	31554.584
5450	38275.902
173250	35057.685
12050	20403.594
963400	34081.07
1.24e+07	13707.99
533700	30405.093
2199000	902.20125
8580	39821.112
749700	19701.296
17440	29167.497
423300	33105.476
253300	28043.881
255250	38970.567
117500	40919.689
627700	3212.5705
640200	32983.333
689000	29005.85
13660	40908.508
9000	34100.085
11410	32856.935
405300	36025.377
27500	35511.053
19110	20772.215
14950	23188.87
73390	26943.505
4462890	6478.8198
404300	3949.4423
306000	30947.016
260300	30211.678
2720	43210.583
-38700	25847.99
132800	44772.529
89400	41046.287
1450	44376.88
768900	3036.0044
9600	29112.697
-3160	24744.896
6100	31111.379
3317000	18219.667
289400	1076.2823
-25700	29145.598
103300	60232.028
682400	42778.204
43000	29224.319
-21100	39429.095
53100	23966.574
27100	33091.168
1949400	15411.465
260600	32198.728
126710	30995.052
-5400	35556.981
-2500	31272.915
9000	33230.079
952300	33060.913
31800	33168.8
399020	39991.358
8760	26277.725
318230	1143.6576
185700	34829.957
965000	3685.0851
2200	31520.133
44100	26220.976
2.27e+07	98.771034
5051	18848.586
39800	12027.114
1707330	16181.908
0	47808.324
-16000	35115.287
37430	34224.629
48520	41599.393
3351400	182.72442
17900	17910.968
426700	30876.654
1912600	9113.0614
66250	42835.94
111400	24303.282
390400	32004.292
4400	29776.578
3723150	1728.7296
-15800	21123.426
218500	39322.403
14801	24651.125
27450	39650.938
181600	32698.14
7577750	8735.1648
142200	54479.937
1.30e+07	1663.7068
85300	28607.863
1.45e+08	791.22578
21800	25053.199
10500	47393.629
344800	43619.43
1971600	4703.9975
349950	30227.063
27000	34390.225
8341000	2070.6207
284200	29273.248
9961000	10238.332
115630	35184.258
9507030	1564.7193
161000	35329.682
51100	36141.898
338100	31109.268
20600	26318.98
2122300	4452.3289
619200	2823.288
3793000	2070.6207
97000	45069.881
15000	39757.932
2726500	7516.0205
-6995	18636.981
2.92e+07	94.379019
250	33141.691
-1400	22030.163
-1400	27138.756
5000	27195.53
645750	29615.431
485000	24147.205
671400	27940.247
-2000	28579.352
4088600	8470.4806
11460	44066.464
17630	39185.199
-6150	43296.104
26920	20689.302
80210	27839.101
226570	32983.333
81700	48910.247
-17330	11250.212
148700	28376.423
70100	57001.04
8700	50297.432
193570	45215.065
4320	29057.529
18200	41334.379
5.82e+07	110.53237
39200	44308.048
-5900	39534.665
263850	41091.289
63650	11682.918
-1900	21606.635
3000	21484.89
-2600	25290.662
45600	28715.093
5700	22870.499
48900	32153.48
362800	28744.183
2.58e+07	132.24344
1.19e+07	11485.27
229900	28625.717
2600	26417.713
74580	36148.655
150420	34289.813
-10600	32119.921
11800	28687.498
229900	29670.77
1905700	12695.307
223915	29313.088
509330	32812.64
598300	45512.833
173300	24489.625
378800	17647.636
7300	25553.852
65990	11113.362
-33245	25847.99
50420	37186.628
2296000	1110.5348
327110	27231.055
288950	33755.003
157390	11033.665
305140	33300.097
1800	19466.419
2680	17803.608
706900	1511.9114
333750	39481.252
958250	26411.626
5.12e+07	146.78254
5.65e+07	110.53237
3932450	12748.083
2550	25511.437
54450	27868.361
306350	32866.207
62650	49820.664
490400	3850.2024
563650	47638.106
300	24475.145
181100	43617.63
1.15e+07	1654.1825
1.07e+07	9886.5015
2.11e+08	11.165979
160900	51456.142
182700	35517.301
282250	35291.403
2259300	66232.416
4180	31340.365
498200	22607.514
2.01e+07	167.21843
1350	28642.818
18950	24586.813
81800	35923.753
1.73e+07	167.21843
12000	51454.599
35100	39308.916
66900	35306.02
632230	32525.117
9100	42216.839
7870400	2227.5186
6500	24192.276
68110	36182.607
1888400	3362.6874
1017250	47638.106
9800	24657.509
262400	32957.449
767000	30775.583
4000	19893.283
474930	1885.319
2085700	7539.7624
156600	38780.02
6.77e+07	1074.7233
-6300	35556.981
1.75e+07	2375.0929
1.79e+07	1231.8215
11200	23975.477
11100	33822.623
700800	2823.288
3196800	16454.831
1735000	4432.9415
319340	56979.537
1.16e+07	1754.953
4521	30894.233
26200	26267.302
30850	38045.358
5150	36371.151
25100	25426.489
403400	3362.6874
129500	28734.992
7350	23904.032
1221500	17384.185
3017210	8374.4672
3170	26611.426
8000	16995.537
406500	42273.046
5800	23952.529
7270900	6200.9733
9.15e+07	146.78254
19925	36066.315
579400	27044.007
14300	25085.061
45750	24932.554
2130	29975.897
36900	43036.085
16000	31501.432
131	20579.333
222700	44076.55
1070	21975.039
300	31003.003
70400	46775.662
-11980	17733.848
128650	27408.094
2017750	1470.3912
2000	15444.657
1718800	20089.638
1	22344.508
5799960	10238.332
147700	38198.646
14550	6193.5519
195500	29848.306
148350	24943.298
181400	35123.201
44000	30927.273
124500	26818.516
4908800	16454.831
-27150	31967.713
-500	37767.784
-1090	35386.326
384600	29636.505
8231900	82.237159
-59800	29271.977
45500	33720.165
951000	32844.651
757110	13843.058
44400	49503.614
78560	28037.374
3159000	1592.3581
0	23942.071
282850	33552.983
637400	3442.6705
2.27e+07	124.06592
5000	35610.136
143700	26852.579
14000	35369.561
9.32e+07	20.86929
1370000	1110.5348
352000	20138.9
187700	29259.684
610400	43513.599
71900	20930.459
4563400	14685.235
614200	26672.967
6373000	2174.5054
654900	29865.549
639900	29927.75
9106300	850.82418
105900	37503.074
224800	32438.871
56200	36999.725
32500	30865.789
5840	32625.606
54820	36077.908
222600	30340.161
2770	43566.808
7.12e+07	124.67223
156050	33332.648
2261000	1331.2901
100670	37353.709
20630	36513.338
2700	23059.931
4128000	10238.332
66900	40479.555
358900	24452.21
-3550	30251.428
26980	34410.543
698200	29672.873
2200	37552.515
-1780	25062.048
124400	37044.023
257890	39812.528
462900	34134.39
311720	26022.106
25210	45652.384
-5800	22925.875
597900	26346.362
495500	27982.799
190310	27051.18
15100	49756.037
248700	35730.179
2.35e+07	1502.9595
-25470	20403.436
5800	28234.988
3.68e+07	167.21843
98000	33873.609
-4390	27977.104
-300	19979.257
243300	41782.323
22400	53871.163
2459000	9126.5607
237250	32903.559
34700	51125.127
3156000	16454.831
1043500	40503.801
28220	51920.844
444000	32118.356
783000	2691.722
53830	53058.53
3130600	18219.667
31001	22026.047
124840	37804.316
129700	32617.956
34020	22210.315
191500	50137.458
235870	43478.264
105000	31682.12
9540	40648.977
2.60e+07	1498.5737
39700	29854.198
596300	27742.85
83000	23807.832
412070	30620.723
2542030	18219.667
1.51e+08	116.85209
1.20e+07	1564.7193
232250	27785.754
249250	43402.833
495910	41661.504
7350	35948.12
86100	36077.464
508600	38259.978
7400	39252.9
120650	44081.684
1.86e+07	1606.0276
2.12e+07	6742.3786
109600	42873.974
504200	32599.967
5400	24157.138
7600	36614.614
6770	19490.184
654350	24634.854
1387000	14515.596
77330	37436.527
16400	30350.896
119690	31662.998
606160	28087.16
11900	32033.659
1357700	4193.1944
8700	21378.894
185700	35455.336
86800	34417.307
0	29343.254
53671	34892.604
7650	32493.97
2780600	113.68947
1449200	18219.667
678330	26238.099
-12600	32580.189
83210	49160.961
882660	8584.5124
1410	26362.471
456450	5449.7314
91820	33531.287
517000	32010.169
42600	35964.641
7048500	15830.295
800	20625.293
280000	25221.132
149200	37550.7
102000	30622.06
45800	35858.567
155400	37990.53
6300	33727.469
-700	35123.201
14300	35477.669
31250	31832.779
102630	29854.198
947600	6878.1995
105500	38849.913
3700	34718.732
439500	21959.513
2450	24115.478
7446100	6412.5362
2600	29974.254
-14570	36158.856
9567940	13707.99
19550	27169.028
1826900	3901.0233
2308200	10063.117
320300	34488.723
249800	34246.201
3343300	1014.9184
1858000	10095.964
2590500	18219.667
35100	19574.021
339200	42580.282
8420	29310.869
4300	47368.643
40510	49692.146
1.75e+07	198.2575
147300	46815.344
54500	21804.053
150350	39451.783
-900	36380.41
36770	28693.022
3.37e+07	116.47624
491200	38026.481
6900	31523.055
323200	34848.119
162440	27171.014
6708540	1553.5053
205100	20459.347
2320	22388.357
59430	24676.343
320200	30474.215
2510	28953.54
-9700	32966.412
-12130	24512.459
5000	29527.914
232300	57853.785
593800	37605.252
532700	29203.784
3824120	2070.6207
200	34894.664
5389000	13707.99
60400	45167.676
1.17e+07	103.13069
4450	27369.409
65640	22891.792
4137300	1288.3214
1119030	23032.851
13500	52017.352
59050	57358.093
1.00e+07	1288.3214
269500	28647.383
5609900	6699.8623
87950	41127.514
18300	21718.615
5070	41590.827
1.64e+07	1069.4966
602200	24682.703
923100	4703.9975
6192100	6200.9733
247000	29433.156
533200	35809.696
268250	34462.36
4600	60526.889
438000	29848.306
0	19887.542
6940	24304.013
5.08e+07	109.24688
185650	32495.449
469300	28707.01
660540	33246.537
-13590	26497.646
84900	38589.631
1683700	1110.5348
416420	37223.66
1.03e+08	14.285229
797200	29817.574
138891	56650.275
98400	37239.751
5040400	2174.5054
38870	5029.8633
2307100	1110.5348
818700	39794.54
1.50e+07	1168.67
165830	37967.038
2.55e+07	6742.3786
84100	38315.982
474700	24634.854
183070	42094.774
2630	41590.827
-9700	29510.237
-5400	21498.021
2704150	7234.2409
1731000	8384.1459
58750	45421.099
1570600	17837.41
1457500	2691.722
2119130	1110.5348
550	37826.703
329800	35114.267
269900	32198.728
123980	40945.023
1.59e+07	1677.9888
737550	66232.416
69500	25885.343
4120	31104.045
467500	32110.443
119900	60120.6
12300	18668.666
7977380	1258.2513
1860800	13705.816
100300	33041.947
-44190	32493.97
6886400	1223.0551
81700	19361.292
693790	27890.308
7084000	1168.67
4100	21085.407
15600	38225.649
-4870	26266.367
61450	23399.65
20900	30948.039
18550	32344.92
-74820	18261.654
3382090	7017.6537
678500	2691.722
-2200	20461.09
1320	25180.597
64875	58838.086
56490	27136.88
2973000	1536.2749
10200	36039.49
32000	27428.071
1644950	5669.3236
2.60e+07	90.331541
1123300	47907.088
186500	29935.077
63900	31883.094
405500	29220.096
8000	23827.36
2.27e+07	1677.9888
8886000	1168.67
233500	2823.288
2306300	4750.8086
162600	33271.214
852400	33670.733
237600	47638.106
7663000	7697.7117
23700	35737.275
619100	32131.616
-580	35039.99
106500	50140.428
270200	32169.902
36600	36337.318
-2100	35832.552
461600	34181.174
73000	34782.596
1.98e+07	94.379019
432800	18730.438
6000	28175.152
164850	30206.571
341870	24354.229
1427600	7399.8613
0	27579.441
17590	32165.64
98050	45666.455
97100	40227.528
2340	32617.004
84500	35981.302
3300	22853.284
332780	32983.333
6500	19111.892
4.65e+07	140.25562
355100	2342.5616
3200	28613.585
20050	39906.853
3980	44752.297
17200	23316.899
1.90e+07	1415.2838
1787000	11894.786
1.12e+08	99.253726
138700	52181.127
7156000	1118.5512
151300	44300.833
-18110	21484.89
5287500	7164.0387
628470	47638.106
951800	66232.416
75450	24051.208
341260	31178.204
885400	36219.743
295040	24634.854
-160	32823.245
8650	20134.316
-399	23107.332
39000	51100.02
9200	17137.332
391300	29408.969
2485100	14257.159
15900	23425.467
1219800	16604.263
100	42484.319
1068200	21394.042
144970	47167.759
